x,y,beta,gamma,rx,ry
5,10,1.09175,2.4814,0.344502,0.284347
5,11,1.11935,2.55844,0.359502,0.285844
5,12,1.15055,2.64111,0.375758,0.287947
5,13,1.17843,2.71662,0.390686,0.289917
5,14,1.1961,2.76719,0.400727,0.291244
5,15,1.21129,2.80268,0.407726,0.292526
5,16,1.22516,2.84079,0.415341,0.293898
5,17,1.23682,2.86578,0.420319,0.294964
6,0,0.800395,1.59947,0.184768,0.294363
6,1,0.810841,1.62558,0.188994,0.293919
6,2,0.818699,1.6581,0.194669,0.292203
6,3,0.833711,1.71142,0.203839,0.289978
6,4,0.860687,1.79199,0.217969,0.288132
6,5,0.900725,1.90276,0.23723,0.286568
6,6,0.94033,2.01786,0.257507,0.285002
6,7,0.978415,2.13189,0.278201,0.284063
6,8,1.01789,2.25737,0.301956,0.283941
6,9,1.05767,2.39547,0.328403,0.283714
6,10,1.08446,2.49451,0.347629,0.283864
6,11,1.11008,2.58107,0.364629,0.285149
6,12,1.13631,2.66411,0.381034,0.286898
6,13,1.16139,2.73157,0.394322,0.288826
6,14,1.18099,2.7812,0.404076,0.290559
6,15,1.19627,2.82276,0.412291,0.29215
6,16,1.20925,2.86289,0.420323,0.293712
6,17,1.2202,2.89358,0.426446,0.294891
7,0,0.771396,1.5287,0.173799,0.295629
7,1,0.774712,1.55104,0.177726,0.293777
7,2,0.784302,1.57944,0.182173,0.292807
7,3,0.793866,1.62588,0.190485,0.290005
7,4,0.811965,1.69136,0.201727,0.287313
7,5,0.843551,1.77827,0.216746,0.28616
7,6,0.889885,1.90831,0.239461,0.28475
7,7,0.942931,2.06211,0.266985,0.283717
7,8,0.996793,2.22869,0.297484,0.282899
7,9,1.04367,2.38561,0.32718,0.282881
7,10,1.07761,2.51195,0.351642,0.283463
7,11,1.10091,2.61083,0.371184,0.2844
7,12,1.12124,2.68417,0.385686,0.285808
7,13,1.14098,2.7418,0.397078,0.287656
7,14,1.16069,2.79405,0.407328,0.289723
7,15,1.17673,2.83981,0.416363,0.291675
7,16,1.19019,2.88201,0.424753,0.293438
7,17,1.20328,2.91234,0.430748,0.294832
8,0,0.729821,1.45205,0.163423,0.294432
8,1,0.733757,1.46967,0.166148,0.293271
8,2,0.741229,1.49539,0.170292,0.292086
8,3,0.749249,1.53292,0.176689,0.289728
8,4,0.766816,1.59228,0.18654,0.287416
8,5,0.793635,1.66316,0.197892,0.286269
8,6,0.831903,1.77383,0.217454,0.285035
8,7,0.894515,1.95483,0.249421,0.283604
8,8,0.969299,2.18111,0.290474,0.282946
8,9,1.03094,2.38711,0.328806,0.282786
8,10,1.06926,2.53691,0.357447,0.28312
8,11,1.09058,2.63585,0.376774,0.283672
8,12,1.10446,2.69939,0.389411,0.28495
8,13,1.11934,2.75152,0.399751,0.286717
8,14,1.13617,2.80222,0.409734,0.288789
8,15,1.15126,2.85055,0.419272,0.290952
8,16,1.16268,2.88625,0.426323,0.292531
8,17,1.17162,2.91022,0.430982,0.293678
9,0,0.689538,1.36842,0.151949,0.294474
9,1,0.697664,1.39283,0.155519,0.293509
9,2,0.703575,1.41607,0.158993,0.292122
9,3,0.705483,1.4448,0.164158,0.289096
9,4,0.717539,1.49051,0.171587,0.286788
9,5,0.744828,1.55812,0.182363,0.286125
9,6,0.778041,1.65093,0.197974,0.285067
9,7,0.836636,1.82519,0.229159,0.284086
9,8,0.92794,2.10478,0.279312,0.283207
9,9,1.0111,2.38051,0.329576,0.282727
9,10,1.05907,2.55432,0.361786,0.282619
9,11,1.0759,2.66068,0.38263,0.283566
9,12,1.08435,2.72608,0.395706,0.284344
9,13,1.09177,2.76996,0.404434,0.285715
9,14,1.10107,2.81564,0.413513,0.287677
9,15,1.11216,2.86027,0.422326,0.289789
9,16,1.1221,2.89233,0.428581,0.291353
9,17,1.12815,2.91109,0.432223,0.292296
10,0,0.64825,1.29203,0.142648,0.293361
10,1,0.654747,1.31535,0.146107,0.292025
10,2,0.655624,1.32892,0.148731,0.290551
10,3,0.652715,1.34162,0.151191,0.288166
10,4,0.659549,1.37276,0.155872,0.286114
10,5,0.6812,1.42511,0.164133,0.285767
10,6,0.711386,1.50796,0.17763,0.285012
10,7,0.765029,1.66831,0.205737,0.284277
10,8,0.866269,1.98167,0.260987,0.283454
10,9,0.97215,2.33331,0.3237,0.282808
10,10,1.03131,2.56008,0.365005,0.282774
10,11,1.05234,2.69164,0.390082,0.283304
10,12,1.05637,2.75326,0.402284,0.283604
10,13,1.06047,2.79244,0.410061,0.284996
10,14,1.06109,2.83498,0.418662,0.286664
10,15,1.06107,2.87266,0.426261,0.288417
10,16,1.06724,2.90206,0.431966,0.290025
10,17,1.0743,2.9216,0.435614,0.29121
11,0,0.57671,1.1583,0.129834,0.291782
11,1,0.583876,1.17818,0.132143,0.291094
11,2,0.580774,1.18283,0.132724,0.289577
11,3,0.577489,1.19205,0.133383,0.287283
11,4,0.587768,1.21891,0.136785,0.286624
11,5,0.603168,1.2587,0.142664,0.285935
11,6,0.630662,1.33433,0.15396,0.284885
11,7,0.679101,1.47763,0.178192,0.284421
11,8,0.780915,1.79885,0.233782,0.283768
11,9,0.910157,2.24054,0.311014,0.283008
11,10,0.990191,2.55834,0.367626,0.282765
11,11,1.01928,2.71971,0.397358,0.283007
11,12,1.02428,2.78034,0.409015,0.283349
11,13,1.02153,2.81588,0.416126,0.28428
11,14,1.01385,2.85396,0.423931,0.28579
11,15,1.00691,2.88652,0.430612,0.287195
11,16,1.00612,2.9112,0.435476,0.288594
11,17,1.01213,2.93216,0.439337,0.290051
12,0,0.459185,0.925936,0.107259,0.290979
12,1,0.472876,0.954602,0.110141,0.290948
12,2,0.488021,0.990646,0.112725,0.290116
12,3,0.501667,1.0247,0.114555,0.288977
12,4,0.513459,1.05739,0.118079,0.287756
12,5,0.529035,1.0993,0.123047,0.286445
12,6,0.558943,1.17644,0.134153,0.285695
12,7,0.604515,1.30625,0.153394,0.284529
12,8,0.692421,1.60245,0.20497,0.284202
12,9,0.838754,2.12533,0.295123,0.283256
12,10,0.941818,2.5432,0.368058,0.282703
12,11,0.980119,2.74085,0.403422,0.282721
12,12,0.986252,2.80199,0.414774,0.282666
12,13,0.978114,2.83815,0.421998,0.283783
12,14,0.966131,2.871,0.428834,0.284951
12,15,0.958674,2.89651,0.434028,0.286212
12,16,0.953414,2.91634,0.437968,0.287391
12,17,0.94891,2.92902,0.440509,0.288153
13,0,0.337878,0.677803,0.0854074,0.291633
13,1,0.358763,0.718664,0.0882825,0.291855
13,2,0.392443,0.787526,0.093229,0.291663
13,3,0.426086,0.859613,0.0981972,0.290843
13,4,0.447851,0.910968,0.102324,0.289566
13,5,0.464829,0.955474,0.107495,0.288212
13,6,0.488901,1.02141,0.116151,0.286839
13,7,0.531906,1.14461,0.133396,0.285551
13,8,0.611994,1.42611,0.180973,0.284837
13,9,0.764526,1.99823,0.277865,0.283564
13,10,0.8848,2.50997,0.365535,0.282685
13,11,0.931703,2.75142,0.40771,0.282541
13,12,0.936332,2.82353,0.420811,0.282503
13,13,0.924518,2.86042,0.428137,0.283313
13,14,0.91373,2.88394,0.433059,0.284044
13,15,0.910366,2.90443,0.437039,0.285446
13,16,0.901646,2.92277,0.440686,0.286565
13,17,0.890203,2.93474,0.443244,0.287168
14,0,0.265098,0.529074,0.0726109,0.291993
14,1,0.284182,0.563473,0.0750638,0.29271
14,2,0.317668,0.627154,0.0790859,0.293278
14,3,0.357732,0.712778,0.0853896,0.292335
14,4,0.389167,0.783125,0.0903712,0.291041
14,5,0.40607,0.829283,0.0949534,0.289175
14,6,0.424376,0.881284,0.100614,0.287492
14,7,0.459341,0.987446,0.115823,0.286426
14,8,0.536422,1.26232,0.160244,0.285368
14,9,0.688633,1.86079,0.259419,0.283824
14,10,0.817838,2.46175,0.360808,0.28269
14,11,0.868315,2.75682,0.411567,0.28245
14,12,0.867988,2.84562,0.427546,0.28248
14,13,0.855425,2.8833,0.434856,0.282768
14,14,0.845316,2.90011,0.438333,0.283638
14,15,0.83963,2.91424,0.441131,0.284723
14,16,0.835382,2.92778,0.443725,0.285674
14,17,0.833844,2.93657,0.445328,0.286201
15,0,0.206207,0.412527,0.0666813,0.291915
15,1,0.226649,0.451729,0.0682427,0.292158
15,2,0.256243,0.506813,0.0709733,0.292829
15,3,0.291285,0.582332,0.0761189,0.29188
15,4,0.332192,0.671395,0.0822205,0.290634
15,5,0.359634,0.73551,0.086442,0.289084
15,6,0.375533,0.780831,0.090628,0.287296
15,7,0.40291,0.86753,0.102812,0.286388
15,8,0.468347,1.11365,0.141925,0.285418
15,9,0.614866,1.72035,0.240781,0.283905
15,10,0.74942,2.40925,0.355532,0.282691
15,11,0.804406,2.76171,0.415307,0.282405
15,12,0.802696,2.86542,0.43363,0.282355
15,13,0.790094,2.90271,0.440702,0.28243
15,14,0.762836,2.91537,0.443894,0.282993
15,15,0.733828,2.92533,0.446652,0.283732
15,16,0.724609,2.9344,0.448583,0.284421
15,17,0.744622,2.93909,0.448726,0.284938
16,0,0.144945,0.292189,0.0610804,0.291681
16,1,0.176873,0.352891,0.0628884,0.292131
16,2,0.211659,0.418164,0.0653987,0.292824
16,3,0.237873,0.481444,0.0693907,0.290854
16,4,0.277648,0.565758,0.074871,0.290015
16,5,0.316557,0.653915,0.0806708,0.288239
16,6,0.336962,0.708452,0.085022,0.286317
16,7,0.359943,0.783217,0.0946036,0.285423
16,8,0.414669,0.995963,0.127716,0.284886
16,9,0.551857,1.59002,0.223245,0.283737
16,10,0.686632,2.3499,0.348706,0.28262
16,11,0.747519,2.75594,0.416753,0.282321
16,12,0.746305,2.87504,0.437442,0.282222
16,13,0.725936,2.91558,0.445195,0.282258
16,14,0.677782,2.92691,0.44878,0.282551
16,15,0.60829,2.93654,0.452858,0.282836
16,16,0.569391,2.94305,0.455338,0.282993
16,17,0.603251,2.94417,0.45438,0.28357
17,0,0.0996957,0.206763,0.0579517,0.290886
17,1,0.146871,0.290559,0.0601579,0.292647
17,2,0.186078,0.370534,0.0632244,0.292251
17,3,0.212157,0.432265,0.0663236,0.290481
17,4,0.244347,0.501336,0.0706801,0.289648
17,5,0.284466,0.595599,0.0767203,0.287216
17,6,0.306054,0.658978,0.0811044,0.283935
17,7,0.331079,0.728536,0.0895053,0.284233
17,8,0.38203,0.924908,0.119454,0.284285
17,9,0.510188,1.49865,0.210898,0.283498
17,10,0.636586,2.29204,0.341324,0.282528
17,11,0.698469,2.73626,0.415334,0.282253
17,12,0.694351,2.87597,0.439479,0.282114
17,13,0.664667,2.92477,0.44888,0.282062
17,14,0.602805,2.9346,0.452698,0.282268
17,15,0.515678,2.94427,0.457345,0.282292
17,16,0.430766,2.95222,0.461586,0.28236
17,17,0.493357,2.94951,0.459022,0.282633
