x,y,beta,gamma,rx,ry
5,17,1.26643,2.7257,0.390376,0.296219
6,0,0.782533,1.61367,0.191045,0.288823
6,1,0.796334,1.62521,0.191167,0.291134
6,2,0.818299,1.66382,0.196803,0.291851
6,3,0.841601,1.71041,0.204029,0.292083
6,4,0.865826,1.76628,0.213253,0.291709
6,5,0.89624,1.83481,0.224755,0.291622
6,6,0.929743,1.9144,0.238683,0.291627
6,7,0.965266,2.00192,0.254167,0.291412
6,8,1.00901,2.119,0.275431,0.291038
6,9,1.04933,2.22885,0.295522,0.2906
6,10,1.08861,2.33855,0.31614,0.290693
6,11,1.13793,2.47544,0.34239,0.291517
6,12,1.16816,2.55877,0.35852,0.292102
6,13,1.19504,2.63043,0.372411,0.292809
6,14,1.21483,2.68033,0.382212,0.293534
6,15,1.2328,2.71937,0.389852,0.29425
6,16,1.24796,2.74279,0.394388,0.295074
6,17,1.25917,2.75939,0.397588,0.295718
7,0,0.740799,1.50665,0.174038,0.289849
7,1,0.758046,1.53308,0.176994,0.29187
7,2,0.780321,1.57455,0.183082,0.292566
7,3,0.800836,1.62167,0.190462,0.292135
7,4,0.823221,1.67672,0.19935,0.291415
7,5,0.853092,1.7452,0.210853,0.291299
7,6,0.889456,1.83695,0.226777,0.291021
7,7,0.930023,1.94297,0.245448,0.29057
7,8,0.983761,2.08996,0.271864,0.290054
7,9,1.03271,2.22828,0.297016,0.289506
7,10,1.07723,2.35861,0.321249,0.289346
7,11,1.13182,2.51002,0.350114,0.290449
7,12,1.16476,2.59918,0.367192,0.29127
7,13,1.1937,2.67496,0.381759,0.292214
7,14,1.21246,2.72032,0.390624,0.292987
7,15,1.22963,2.75494,0.397382,0.293915
7,16,1.24465,2.77831,0.4019,0.294789
7,17,1.25638,2.7945,0.405,0.295539
8,0,0.704272,1.42254,0.161864,0.290925
8,1,0.718159,1.44656,0.165014,0.292194
8,2,0.735832,1.48199,0.170193,0.292457
8,3,0.756249,1.52705,0.176923,0.292219
8,4,0.778389,1.5822,0.185563,0.291375
8,5,0.805201,1.64892,0.196756,0.290763
8,6,0.84321,1.75013,0.214149,0.29011
8,7,0.889114,1.87555,0.235918,0.289509
8,8,0.952271,2.05072,0.267017,0.288921
8,9,1.01447,2.229,0.298827,0.288175
8,10,1.06473,2.38255,0.326993,0.287649
8,11,1.12224,2.54388,0.357673,0.289271
8,12,1.1562,2.63563,0.37516,0.290383
8,13,1.1861,2.71214,0.389737,0.291522
8,14,1.20414,2.75428,0.397919,0.292462
8,15,1.21959,2.78428,0.403762,0.293447
8,16,1.23481,2.80696,0.408127,0.294459
8,17,1.25054,2.82319,0.41115,0.295395
9,0,0.663318,1.33605,0.150869,0.291077
9,1,0.675943,1.35636,0.153066,0.292496
9,2,0.688837,1.3833,0.156784,0.292545
9,3,0.705696,1.42473,0.163121,0.291798
9,4,0.728365,1.48022,0.171633,0.291016
9,5,0.755944,1.55089,0.182943,0.290097
9,6,0.796253,1.66129,0.201353,0.289096
9,7,0.847031,1.80304,0.225562,0.288443
9,8,0.919307,2.00687,0.261383,0.287868
9,9,0.994315,2.22335,0.299558,0.287174
9,10,1.05379,2.40581,0.332812,0.286906
9,11,1.11117,2.57567,0.364832,0.288242
9,12,1.14389,2.6642,0.381565,0.28946
9,13,1.17474,2.73896,0.395646,0.290816
9,14,1.19331,2.77865,0.403262,0.291865
9,15,1.20645,2.80671,0.408769,0.292957
9,16,1.21924,2.83045,0.413403,0.293989
9,17,1.22998,2.84701,0.416605,0.294771
10,0,0.601336,1.21081,0.136591,0.290929
10,1,0.614625,1.23538,0.13898,0.29183
10,2,0.625409,1.25804,0.141462,0.291811
10,3,0.639306,1.29319,0.146573,0.291021
10,4,0.660657,1.34646,0.154236,0.290076
10,5,0.690337,1.42173,0.165483,0.28906
10,6,0.735608,1.54398,0.185054,0.288004
10,7,0.79532,1.70937,0.212154,0.287187
10,8,0.877333,1.94215,0.252441,0.286637
10,9,0.967481,2.20639,0.298528,0.285984
10,10,1.03833,2.42815,0.338594,0.285777
10,11,1.09798,2.60998,0.372593,0.287184
10,12,1.12849,2.69305,0.388093,0.288352
10,13,1.158,2.76264,0.401059,0.289905
10,14,1.17674,2.79996,0.408167,0.291277
10,15,1.18922,2.82724,0.413484,0.292451
10,16,1.1998,2.85168,0.418282,0.293464
10,17,1.20945,2.8741,0.422703,0.294388
11,0,0.504905,1.01794,0.117659,0.290802
11,1,0.523479,1.0555,0.120938,0.291111
11,2,0.540964,1.09308,0.124712,0.290864
11,3,0.55948,1.13618,0.129622,0.290172
11,4,0.586105,1.19973,0.137468,0.289149
11,5,0.621403,1.28515,0.149068,0.288129
11,6,0.672821,1.41839,0.168835,0.286992
11,7,0.748088,1.61511,0.198531,0.286207
11,8,0.837599,1.86923,0.241805,0.285746
11,9,0.938923,2.17016,0.293841,0.285276
11,10,1.01172,2.4347,0.341532,0.285118
11,11,1.07276,2.62794,0.377365,0.286586
11,12,1.09889,2.71038,0.392673,0.28744
11,13,1.12314,2.77837,0.405354,0.288857
11,14,1.13962,2.81557,0.412464,0.29032
11,15,1.15273,2.84207,0.417562,0.291594
11,16,1.16312,2.8641,0.421824,0.292546
11,17,1.17108,2.88099,0.425099,0.293375
12,0,0.434616,0.877404,0.103471,0.290629
12,1,0.45341,0.915814,0.106347,0.290728
12,2,0.473103,0.958347,0.110445,0.290383
12,3,0.497489,1.0128,0.115755,0.28967
12,4,0.5294,1.08642,0.124506,0.28869
12,5,0.569152,1.18107,0.136315,0.287451
12,6,0.622879,1.31796,0.155427,0.286116
12,7,0.705789,1.53437,0.188005,0.285718
12,8,0.802968,1.81087,0.234259,0.285337
12,9,0.914118,2.14413,0.291071,0.28477
12,10,0.990064,2.44217,0.34444,0.28461
12,11,1.04997,2.64672,0.382173,0.285975
12,12,1.07226,2.72828,0.397238,0.28641
12,13,1.08919,2.7927,0.409328,0.28771
12,14,1.10007,2.82857,0.416275,0.289137
12,15,1.1102,2.85322,0.421028,0.290423
12,16,1.11922,2.87293,0.424798,0.291445
12,17,1.12319,2.88802,0.427749,0.292109
13,0,0.369416,0.746355,0.0910134,0.29063
13,1,0.389895,0.787394,0.0941185,0.29077
13,2,0.410474,0.831265,0.0978128,0.290433
13,3,0.438176,0.891612,0.103605,0.289817
13,4,0.475011,0.974783,0.112631,0.288764
13,5,0.51879,1.07758,0.12425,0.287276
13,6,0.575761,1.21962,0.143666,0.286148
13,7,0.666606,1.45718,0.17819,0.285516
13,8,0.768678,1.75128,0.226708,0.285085
13,9,0.88773,2.11436,0.287839,0.28445
13,10,0.963268,2.4483,0.347255,0.284179
13,11,1.02305,2.66475,0.386913,0.285475
13,12,1.04064,2.74787,0.402276,0.285727
13,13,1.04949,2.81012,0.414109,0.286642
13,14,1.05154,2.8427,0.420588,0.287904
13,15,1.05415,2.86576,0.42517,0.289114
13,16,1.05706,2.88364,0.42868,0.290046
13,17,1.05868,2.89697,0.431308,0.29065
14,0,0.312975,0.631634,0.0816543,0.290924
14,1,0.335211,0.675832,0.0846788,0.291043
14,2,0.358424,0.723494,0.0878239,0.290875
14,3,0.386653,0.784081,0.0935605,0.290369
14,4,0.424029,0.867944,0.102362,0.289288
14,5,0.470383,0.974298,0.114217,0.288015
14,6,0.531379,1.12474,0.134016,0.286828
14,7,0.635178,1.39436,0.170689,0.285431
14,8,0.737615,1.696,0.21998,0.284969
14,9,0.862698,2.08415,0.284592,0.284311
14,10,0.933347,2.45422,0.35009,0.283866
14,11,0.991148,2.67907,0.391018,0.285117
14,12,1.00285,2.76564,0.407112,0.285326
14,13,1.00311,2.82601,0.418761,0.28566
14,14,0.994095,2.85739,0.425267,0.286738
14,15,0.986106,2.87949,0.42991,0.287781
14,16,0.982515,2.89687,0.433449,0.288614
14,17,0.983864,2.91113,0.436198,0.289272
15,0,0.260999,0.524914,0.0737324,0.291391
15,1,0.284525,0.572039,0.0767915,0.291408
15,2,0.311986,0.626389,0.0802778,0.291539
15,3,0.338965,0.685772,0.0855177,0.290755
15,4,0.372239,0.759469,0.0925176,0.289802
15,5,0.416139,0.859265,0.103215,0.288659
15,6,0.479115,1.01306,0.122809,0.287463
15,7,0.599807,1.3239,0.163966,0.285952
15,8,0.709038,1.64862,0.215403,0.285087
15,9,0.839028,2.05867,0.282545,0.284272
15,10,0.902419,2.46591,0.354133,0.283722
15,11,0.951271,2.69329,0.395359,0.284761
15,12,0.955905,2.78425,0.412367,0.284873
15,13,0.947585,2.84612,0.424478,0.285122
15,14,0.925424,2.87564,0.430991,0.285606
15,15,0.903651,2.89573,0.435595,0.286443
15,16,0.893053,2.911,0.438878,0.287113
15,17,0.898549,2.91963,0.440361,0.287564
16,0,0.216979,0.436511,0.0679241,0.291459
16,1,0.241018,0.484311,0.0708265,0.291512
16,2,0.26921,0.541682,0.074379,0.291356
16,3,0.295587,0.598034,0.0787915,0.290834
16,4,0.325719,0.66407,0.0845519,0.290034
16,5,0.36455,0.752188,0.0934077,0.288945
16,6,0.42399,0.897184,0.111442,0.287779
16,7,0.558173,1.24216,0.156403,0.286084
16,8,0.676727,1.60222,0.21201,0.284922
16,9,0.815696,2.03757,0.281776,0.284009
16,10,0.867659,2.48061,0.358967,0.283393
16,11,0.905888,2.70824,0.400022,0.284334
16,12,0.902224,2.80255,0.417753,0.284424
16,13,0.884852,2.86411,0.429978,0.284639
16,14,0.852403,2.89279,0.436606,0.284966
16,15,0.813802,2.91113,0.441382,0.285387
16,16,0.792847,2.92439,0.444565,0.285865
16,17,0.814648,2.93052,0.444999,0.286526
17,0,0.178692,0.361054,0.0640244,0.291282
17,1,0.211025,0.424712,0.067202,0.291462
17,2,0.238802,0.48281,0.0707501,0.291024
17,3,0.264775,0.536124,0.0744425,0.290838
17,4,0.292009,0.595635,0.0792563,0.290067
17,5,0.325101,0.671433,0.0861732,0.288769
17,6,0.375811,0.794454,0.100822,0.287565
17,7,0.51416,1.14942,0.146971,0.285342
17,8,0.648937,1.54373,0.206593,0.283884
17,9,0.792848,2.00465,0.279526,0.282756
17,10,0.831788,2.4885,0.362895,0.282571
17,11,0.857776,2.71685,0.403705,0.283751
17,12,0.845995,2.81735,0.422589,0.283934
17,13,0.821226,2.88023,0.435152,0.284101
17,14,0.781551,2.90683,0.441553,0.284275
17,15,0.730696,2.92208,0.446103,0.284425
17,16,0.669366,2.93457,0.450427,0.284438
17,17,0.735774,2.93401,0.44816,0.285191
