x,y,beta,gamma,rx,ry
5,14,1.20435,2.72159,0.391089,0.29163
5,15,1.22964,2.76912,0.400397,0.293349
5,16,1.25465,2.81075,0.4085,0.294944
5,17,1.27729,2.84513,0.415158,0.296327
6,0,0.787285,1.59445,0.185226,0.291672
6,1,0.798026,1.62162,0.189576,0.29127
6,2,0.807575,1.64553,0.193573,0.290972
6,3,0.820034,1.68432,0.200467,0.289926
6,4,0.846631,1.76231,0.214219,0.288615
6,5,0.887788,1.88122,0.235294,0.287327
6,6,0.932517,2.00847,0.257881,0.286259
6,7,0.980963,2.14866,0.283098,0.285424
6,8,1.02558,2.28172,0.307482,0.284872
6,9,1.06216,2.39553,0.328622,0.284481
6,10,1.08808,2.4778,0.344175,0.2847
6,11,1.11797,2.56185,0.360362,0.28586
6,12,1.14249,2.6195,0.371542,0.287501
6,13,1.16833,2.67908,0.383215,0.289373
6,14,1.1942,2.73902,0.395008,0.291262
6,15,1.2164,2.78598,0.404248,0.292912
6,16,1.23701,2.82375,0.411632,0.29435
6,17,1.25267,2.85007,0.416745,0.295423
7,0,0.757505,1.53176,0.175983,0.291677
7,1,0.766045,1.55774,0.180214,0.290835
7,2,0.772684,1.57871,0.18367,0.290113
7,3,0.783329,1.61122,0.189198,0.289231
7,4,0.806614,1.68167,0.201366,0.287769
7,5,0.845417,1.79374,0.221154,0.286647
7,6,0.892226,1.92832,0.245018,0.285712
7,7,0.951626,2.09941,0.275555,0.284799
7,8,1.00737,2.26441,0.305354,0.284067
7,9,1.05041,2.40013,0.330439,0.28375
7,10,1.07832,2.49072,0.347327,0.283758
7,11,1.10812,2.57917,0.364423,0.285172
7,12,1.1322,2.64255,0.376703,0.286849
7,13,1.1562,2.70378,0.388736,0.288805
7,14,1.17984,2.76364,0.400539,0.290758
7,15,1.19848,2.80776,0.409248,0.292379
7,16,1.21502,2.84209,0.415987,0.293727
7,17,1.22782,2.86704,0.420866,0.294733
8,0,0.716313,1.4515,0.164947,0.290973
8,1,0.725297,1.47713,0.168873,0.290244
8,2,0.73242,1.50046,0.172443,0.289285
8,3,0.742809,1.53274,0.177742,0.288264
8,4,0.766712,1.60094,0.189302,0.287103
8,5,0.805102,1.70942,0.207824,0.285937
8,6,0.852406,1.84455,0.231873,0.285371
8,7,0.919945,2.0377,0.266024,0.284492
8,8,0.986401,2.23224,0.300784,0.283813
8,9,1.03852,2.39587,0.330649,0.283485
8,10,1.07182,2.5021,0.350161,0.283457
8,11,1.10328,2.60058,0.369183,0.285211
8,12,1.12465,2.66733,0.382129,0.286618
8,13,1.14494,2.72624,0.393746,0.288509
8,14,1.16475,2.78327,0.405035,0.290401
8,15,1.17969,2.82549,0.413404,0.291923
8,16,1.19403,2.85844,0.419895,0.293241
8,17,1.21084,2.8877,0.425568,0.294526
9,0,0.670869,1.36241,0.153524,0.290288
9,1,0.680439,1.38646,0.157152,0.289884
9,2,0.687595,1.40995,0.160729,0.28887
9,3,0.696562,1.4395,0.165333,0.28769
9,4,0.718575,1.50195,0.175452,0.286507
9,5,0.757452,1.60719,0.193407,0.285919
9,6,0.806164,1.74668,0.217658,0.285274
9,7,0.877467,1.95253,0.253536,0.284468
9,8,0.953198,2.1783,0.293335,0.283789
9,9,1.01661,2.38019,0.329518,0.283433
9,10,1.05846,2.51805,0.354591,0.283567
9,11,1.09126,2.6334,0.376554,0.285199
9,12,1.10982,2.70119,0.389632,0.286454
9,13,1.12465,2.75435,0.400165,0.288087
9,14,1.13953,2.80468,0.410169,0.289788
9,15,1.15147,2.84275,0.417715,0.291252
9,16,1.16112,2.87071,0.423245,0.292331
9,17,1.17063,2.8915,0.427308,0.293241
10,0,0.613081,1.24548,0.140659,0.290113
10,1,0.622107,1.26917,0.143637,0.289504
10,2,0.629204,1.29283,0.146899,0.288357
10,3,0.638735,1.32325,0.150964,0.287054
10,4,0.660998,1.38041,0.15989,0.286446
10,5,0.697771,1.47857,0.176031,0.285916
10,6,0.748742,1.62655,0.201118,0.285302
10,7,0.827147,1.85249,0.239265,0.284488
10,8,0.912833,2.11338,0.28449,0.28381
10,9,0.988943,2.36282,0.328517,0.283414
10,10,1.03897,2.54181,0.360844,0.283511
10,11,1.0724,2.67235,0.385384,0.28504
10,12,1.08709,2.73751,0.397887,0.286063
10,13,1.0972,2.78316,0.406926,0.287528
10,14,1.10741,2.82511,0.41528,0.289079
10,15,1.11686,2.85797,0.421776,0.290423
10,16,1.12458,2.88188,0.42647,0.29139
10,17,1.13111,2.89957,0.429932,0.292188
11,0,0.509818,1.03658,0.120732,0.290079
11,1,0.524232,1.07117,0.124164,0.289346
11,2,0.539609,1.10964,0.12817,0.288366
11,3,0.55717,1.15368,0.132943,0.287312
11,4,0.581427,1.21216,0.140672,0.286733
11,5,0.618201,1.30728,0.155023,0.286147
11,6,0.670529,1.45822,0.179383,0.285505
11,7,0.765983,1.72849,0.222068,0.28458
11,8,0.863525,2.03099,0.273417,0.283871
11,9,0.954193,2.33876,0.326851,0.283371
11,10,1.00584,2.56686,0.367857,0.283317
11,11,1.03867,2.7105,0.394439,0.284424
11,12,1.04776,2.77253,0.406318,0.285432
11,13,1.0513,2.81144,0.414108,0.286667
11,14,1.05501,2.84511,0.420891,0.288
11,15,1.06275,2.87197,0.426153,0.289214
11,16,1.07279,2.89197,0.429929,0.290289
11,17,1.07946,2.9078,0.43295,0.2911
12,0,0.423704,0.861005,0.103638,0.290219
12,1,0.438301,0.895615,0.10657,0.289422
12,2,0.457904,0.940665,0.110987,0.288673
12,3,0.481515,0.994927,0.116018,0.287764
12,4,0.51195,1.06543,0.124403,0.28708
12,5,0.551215,1.16341,0.137194,0.286189
12,6,0.605846,1.31881,0.161113,0.28545
12,7,0.707266,1.60841,0.20571,0.28464
12,8,0.812938,1.94501,0.261985,0.283911
12,9,0.915771,2.30502,0.323596,0.283327
12,10,0.970202,2.57738,0.372152,0.283169
12,11,1.0022,2.73694,0.401235,0.284308
12,12,1.00642,2.80273,0.413794,0.284921
12,13,1.00309,2.83691,0.42076,0.285865
12,14,1.00147,2.86337,0.426176,0.286895
12,15,1.00543,2.88482,0.430385,0.287857
12,16,1.01295,2.90147,0.433489,0.288946
12,17,1.01813,2.9168,0.436372,0.289837
13,0,0.338736,0.686626,0.0884288,0.290728
13,1,0.353959,0.721493,0.0910951,0.290032
13,2,0.37566,0.770431,0.0952462,0.289224
13,3,0.403605,0.831978,0.10052,0.288427
13,4,0.438684,0.910619,0.108583,0.287643
13,5,0.478767,1.0059,0.11988,0.286884
13,6,0.536192,1.16908,0.143748,0.286166
13,7,0.646192,1.48368,0.18962,0.284996
13,8,0.758065,1.85104,0.249869,0.284151
13,9,0.872242,2.26613,0.319927,0.283416
13,10,0.926417,2.58837,0.376951,0.283087
13,11,0.958834,2.76814,0.409185,0.284086
13,12,0.95861,2.83393,0.421675,0.284411
13,13,0.95045,2.86216,0.427508,0.285196
13,14,0.945869,2.88136,0.431498,0.285944
13,15,0.94692,2.89719,0.434597,0.28679
13,16,0.948014,2.90958,0.436969,0.287625
13,17,0.949304,2.92038,0.439029,0.288237
14,0,0.266419,0.536838,0.0763054,0.291445
14,1,0.279989,0.569148,0.0786102,0.290568
14,2,0.302588,0.619432,0.0820968,0.28972
14,3,0.332849,0.684935,0.0872955,0.288978
14,4,0.367285,0.760749,0.0940263,0.288139
14,5,0.405432,0.847888,0.103069,0.287496
14,6,0.46545,1.01673,0.126694,0.286836
14,7,0.586373,1.36239,0.17495,0.285441
14,8,0.704525,1.76203,0.239152,0.284394
14,9,0.82883,2.23027,0.317027,0.283455
14,10,0.879294,2.59969,0.381846,0.282941
14,11,0.91148,2.79445,0.416175,0.283756
14,12,0.906059,2.86002,0.428585,0.283956
14,13,0.892807,2.88235,0.433364,0.284486
14,14,0.88348,2.89645,0.436414,0.28512
14,15,0.878236,2.90816,0.438833,0.285771
14,16,0.874919,2.91814,0.440813,0.286408
14,17,0.875944,2.9265,0.442346,0.286948
15,0,0.208452,0.418267,0.0678071,0.291825
15,1,0.222207,0.450523,0.0696094,0.290963
15,2,0.245436,0.50294,0.0727483,0.289888
15,3,0.275863,0.567583,0.0774564,0.2893
15,4,0.307641,0.637804,0.0823865,0.288213
15,5,0.343075,0.714754,0.0893985,0.287953
15,6,0.399416,0.874155,0.111025,0.287446
15,7,0.525718,1.23897,0.160376,0.285941
15,8,0.651314,1.67551,0.229391,0.284726
15,9,0.785728,2.19705,0.314912,0.283554
15,10,0.832548,2.61722,0.387906,0.282805
15,11,0.861112,2.82197,0.42342,0.283254
15,12,0.850243,2.88092,0.434525,0.283247
15,13,0.831741,2.89771,0.438345,0.283553
15,14,0.813031,2.90937,0.441136,0.284085
15,15,0.796635,2.91851,0.443357,0.284558
15,16,0.788011,2.92675,0.445114,0.285087
15,17,0.795984,2.93339,0.446008,0.2857
16,0,0.166515,0.330028,0.0623768,0.292618
16,1,0.182011,0.368509,0.0644262,0.291247
16,2,0.207469,0.42462,0.0674756,0.290282
16,3,0.237204,0.486873,0.0714195,0.28981
16,4,0.269296,0.555915,0.0759458,0.288991
16,5,0.301807,0.627406,0.0817708,0.288402
16,6,0.354394,0.778404,0.101589,0.287855
16,7,0.48344,1.15355,0.15092,0.28622
16,8,0.612299,1.61046,0.222244,0.284893
16,9,0.751905,2.16104,0.311401,0.283634
16,10,0.791193,2.61941,0.390501,0.282693
16,11,0.819689,2.83415,0.42729,0.282945
16,12,0.806595,2.8939,0.438476,0.282791
16,13,0.78368,2.90797,0.441859,0.283173
16,14,0.755077,2.91798,0.444635,0.283546
16,15,0.722149,2.9264,0.447239,0.283783
16,16,0.702873,2.93314,0.44905,0.283996
16,17,0.719543,2.93574,0.448966,0.284565
17,0,0.130643,0.256265,0.0591415,0.293066
17,1,0.159242,0.319015,0.061714,0.291979
17,2,0.185766,0.37691,0.0645072,0.29105
17,3,0.213697,0.43546,0.0678363,0.290548
17,4,0.242752,0.497695,0.0716641,0.289822
17,5,0.271268,0.560216,0.076286,0.2892
17,6,0.320199,0.704051,0.0947775,0.288488
17,7,0.451312,1.08694,0.143943,0.286574
17,8,0.583288,1.55736,0.216555,0.285009
17,9,0.725893,2.12468,0.307498,0.283596
17,10,0.755141,2.6146,0.391488,0.282598
17,11,0.783392,2.83865,0.4295,0.282757
17,12,0.769074,2.90235,0.441288,0.282653
17,13,0.739765,2.91537,0.444685,0.282802
17,14,0.702097,2.9237,0.447425,0.283045
17,15,0.653275,2.93192,0.450517,0.283097
17,16,0.594123,2.93968,0.453882,0.283087
17,17,0.642977,2.93858,0.45203,0.28366
