x,y,beta,gamma,rx,ry
2,12,0.517747,1.04665,0.116245,0.290019
2,13,0.575251,1.14995,0.127097,0.291854
2,14,0.628625,1.24386,0.137148,0.293636
2,15,0.66551,1.30771,0.144012,0.294977
2,16,0.68509,1.34049,0.147964,0.293995
2,17,0.685706,1.33954,0.148298,0.288415
2,18,0.655955,1.28153,0.143245,0.271414
2,19,0.585587,1.14653,0.12974,0.238478
2,20,0.482437,0.946665,0.10734,0.194498
2,21,0.372972,0.723241,0.083259,0.147299
2,22,0.267162,0.519316,0.0616047,0.1055
2,23,0.180706,0.352866,0.0458991,0.0702638
2,24,0.117967,0.235013,0.0311295,0.0432794
2,25,0.077362,0.14889,0.0222584,0.0294619
2,26,0.0443073,0.0909255,0.0145922,0.0196498
2,27,0.0261509,0.0512995,0.00958192,0.0108573
2,28,0.0199822,0.0342458,0.00819511,0.0106772
2,29,0.0144511,0.0202653,0.00171796,0.00718121
2,30,0.00635439,0.0111759,0.00192829,0.0081789
2,31,0.010825,0.011657,0.000924414,0.00301911
2,32,0.00893407,0.00746779,0.00283023,0.00386364
2,33,0.00347759,0.00965062,0.00676627,0.0043838
2,34,0.0051154,0.00163051,0.00850368,0.00750446
2,35,0.00570935,0.00261852,0.00970222,0.00220276
3,0,0.163875,0.311753,0.0602762,0.294902
3,1,0.173525,0.332395,0.060923,0.294627
3,2,0.184858,0.35843,0.0619176,0.29398
3,3,0.194901,0.388407,0.0636593,0.292174
3,4,0.209419,0.425622,0.0657813,0.290669
3,5,0.228743,0.472548,0.0689163,0.289189
3,6,0.256913,0.536167,0.0733777,0.287923
3,7,0.297484,0.624035,0.0798167,0.286802
3,8,0.344193,0.7209,0.0871091,0.286255
3,9,0.391496,0.813457,0.0947941,0.286674
3,10,0.449098,0.922119,0.104613,0.287886
3,11,0.508841,1.0328,0.114831,0.289456
3,12,0.563193,1.13221,0.125298,0.291143
3,13,0.614789,1.22429,0.13513,0.293024
3,14,0.658857,1.30015,0.143434,0.294976
3,15,0.691586,1.3534,0.149227,0.296815
3,16,0.710474,1.38639,0.153256,0.297412
3,17,0.720093,1.40325,0.155549,0.296622
3,18,0.712889,1.39224,0.155397,0.28914
3,19,0.672594,1.31531,0.147829,0.26889
3,20,0.587376,1.15181,0.130732,0.231029
3,21,0.470556,0.923775,0.106731,0.181919
3,22,0.348519,0.687903,0.0834253,0.137116
3,23,0.241603,0.479709,0.0558368,0.0925531
3,24,0.15981,0.316022,0.0406206,0.062381
3,25,0.106617,0.208608,0.0271426,0.042868
3,26,0.0686895,0.124003,0.0230982,0.0283562
3,27,0.0360915,0.0726,0.013095,0.0179944
3,28,0.0234494,0.0498475,0.0138517,0.0122146
3,29,0.012137,0.0234606,0.00908571,0.00736959
3,30,0.00687928,0.0163922,0.00478213,0.00389256
3,31,0.00529818,0.00998579,0.00662398,0.00428105
3,32,0.00815061,0.00310267,0.00870246,0.00345939
3,33,0.000945206,0.00368341,0.00040917,0.00813158
3,34,0.00534223,8.40221e-05,0.00501036,0.00641205
3,35,0.00372591,0.000351464,0.00260641,0.00670737
4,0,0.20057,0.379504,0.0626206,0.295773
4,1,0.204923,0.392234,0.0632832,0.295049
4,2,0.211725,0.409228,0.064089,0.294425
4,3,0.220638,0.434225,0.0658051,0.293112
4,4,0.233321,0.467801,0.068155,0.291639
4,5,0.253466,0.516506,0.0717984,0.29017
4,6,0.285802,0.589184,0.0774507,0.288818
4,7,0.331194,0.686421,0.0852509,0.287782
4,8,0.385353,0.797185,0.0945462,0.287468
4,9,0.444165,0.912607,0.104781,0.28797
4,10,0.505168,1.02872,0.115598,0.289102
4,11,0.561837,1.13429,0.125896,0.290534
4,12,0.607596,1.21757,0.134398,0.29199
4,13,0.643219,1.27955,0.141051,0.293523
4,14,0.677392,1.3387,0.14806,0.295
4,15,0.706492,1.38626,0.153592,0.296633
4,16,0.725748,1.41584,0.156987,0.297956
4,17,0.737963,1.44039,0.16052,0.297779
4,18,0.745574,1.45706,0.163362,0.295516
4,19,0.731837,1.43278,0.161816,0.285399
4,20,0.67525,1.32502,0.150473,0.260324
4,21,0.573307,1.12611,0.128893,0.216639
4,22,0.443103,0.875507,0.100471,0.164445
4,23,0.321545,0.634569,0.0784893,0.118937
4,24,0.217741,0.431543,0.05143,0.0821576
4,25,0.144764,0.281532,0.0344719,0.0578004
4,26,0.0930892,0.177787,0.0258406,0.0344473
4,27,0.052213,0.101436,0.0188718,0.0229142
4,28,0.0350505,0.0672581,0.0124418,0.0131949
4,29,0.0211131,0.0360761,0.00996695,0.011549
4,30,0.0100808,0.0223762,0.00893407,0.00960814
4,31,0.00932437,0.0138502,0.00268883,0.00859499
4,32,0.00294895,0.0068812,0.00407733,0.00665742
4,33,0.00800858,0.00731445,0.00619658,0.00434004
4,34,0.00244599,0.00249065,0.00873572,0.0043411
4,35,0.00436238,0.00642419,0.000415779,1.78947e-05
5,0,0.236932,0.453896,0.0665771,0.295368
5,1,0.238217,0.458583,0.0667867,0.294992
5,2,0.242528,0.470312,0.0674555,0.294424
5,3,0.251502,0.492242,0.0688169,0.29368
5,4,0.264228,0.52557,0.0715239,0.292318
5,5,0.289041,0.583683,0.0763575,0.290893
5,6,0.326778,0.66708,0.0834607,0.289618
5,7,0.378762,0.77691,0.0932895,0.288771
5,8,0.443129,0.907964,0.105276,0.288575
5,9,0.507503,1.035,0.117129,0.289054
5,10,0.563861,1.14337,0.127772,0.289967
5,11,0.609012,1.2272,0.135988,0.291128
5,12,0.637976,1.27852,0.14083,0.292212
5,13,0.662221,1.32185,0.146205,0.293103
5,14,0.693061,1.37498,0.15278,0.294488
5,15,0.719974,1.4199,0.158281,0.295871
5,16,0.740608,1.45307,0.162547,0.297101
5,17,0.757224,1.48302,0.166673,0.297601
5,18,0.769947,1.50736,0.170208,0.297363
5,19,0.771184,1.51273,0.171927,0.293567
5,20,0.742819,1.4605,0.167295,0.27885
5,21,0.663747,1.30991,0.151876,0.246461
5,22,0.546348,1.07664,0.125326,0.196927
5,23,0.410458,0.812902,0.0958248,0.147547
5,24,0.294193,0.577888,0.067579,0.103464
5,25,0.199337,0.38324,0.0492127,0.0669465
5,26,0.126626,0.247821,0.0302578,0.0454842
5,27,0.0812086,0.15322,0.0202007,0.0301603
5,28,0.0515579,0.0970405,0.0146869,0.0215874
5,29,0.0271247,0.0470295,0.0120832,0.0106963
5,30,0.0218507,0.0347786,0.00674242,0.00597944
5,31,0.0106394,0.0186932,0.00727056,0.00552614
5,32,0.0086263,0.01216,0.00814014,0.0048848
5,33,0.00783782,0.0058847,0.00500633,0.00158005
5,34,0.00827417,0.00685331,0.00581987,0.00703099
5,35,0.00460501,0.00911013,0.00335212,0.00205737
6,0,0.278618,0.537875,0.071194,0.295139
6,1,0.278389,0.538971,0.0714179,0.294894
6,2,0.278618,0.542558,0.0717523,0.29436
6,3,0.284142,0.557748,0.0730054,0.293644
6,4,0.300176,0.597178,0.0764999,0.2924
6,5,0.329721,0.664269,0.0821605,0.291087
6,6,0.370568,0.753839,0.0901973,0.289877
6,7,0.430832,0.879178,0.10269,0.289362
6,8,0.503499,1.02716,0.117117,0.289226
6,9,0.567838,1.15536,0.129872,0.289591
6,10,0.612899,1.24263,0.138575,0.290223
6,11,0.640841,1.29409,0.143757,0.290985
6,12,0.659387,1.3272,0.147038,0.291603
6,13,0.681302,1.3654,0.151936,0.292579
6,14,0.709449,1.41412,0.158118,0.293816
6,15,0.736541,1.45961,0.164112,0.295188
6,16,0.759762,1.49724,0.169029,0.296512
6,17,0.776168,1.52525,0.17285,0.297253
6,18,0.788562,1.54944,0.17645,0.297338
6,19,0.797953,1.56875,0.179601,0.29632
6,20,0.789236,1.55667,0.179644,0.288947
6,21,0.740358,1.4649,0.170701,0.267206
6,22,0.641963,1.27143,0.150742,0.2286
6,23,0.508591,1.01266,0.11907,0.176741
6,24,0.373557,0.745842,0.0914654,0.128171
6,25,0.264083,0.514392,0.0665425,0.0891751
6,26,0.175002,0.33785,0.0452202,0.0620971
6,27,0.105227,0.211866,0.0250658,0.0382095
6,28,0.0680693,0.133981,0.0177764,0.0253594
6,29,0.0441924,0.0769614,0.012247,0.0159725
6,30,0.0207817,0.0424197,0.00917199,0.00842376
6,31,0.0117263,0.0253443,0.00585464,0.00584614
6,32,0.00779553,0.0193715,0.00546772,0.00347796
6,33,0.00467555,0.0074535,0.00658705,0.00180144
6,34,0.00747615,0.00396805,0.0093447,0.00926579
6,35,0.00983518,0.0099771,0.00451146,0.00412069
7,0,0.319843,0.619522,0.076336,0.295224
7,1,0.319293,0.621108,0.0766491,0.294786
7,2,0.318962,0.626426,0.0776342,0.293802
7,3,0.325682,0.645054,0.0795453,0.292951
7,4,0.343177,0.686507,0.0832865,0.291903
7,5,0.372874,0.751089,0.0891745,0.291118
7,6,0.417621,0.847809,0.0990632,0.29018
7,7,0.485347,0.98969,0.113707,0.289519
7,8,0.558691,1.1399,0.129103,0.289339
7,9,0.615123,1.25268,0.140542,0.289619
7,10,0.647279,1.31475,0.146566,0.290069
7,11,0.666814,1.35149,0.150962,0.290556
7,12,0.682766,1.37965,0.154322,0.291178
7,13,0.703441,1.41653,0.159031,0.291963
7,14,0.72965,1.46243,0.165192,0.293051
7,15,0.756122,1.50818,0.171373,0.294219
7,16,0.777227,1.54329,0.176113,0.295297
7,17,0.793039,1.56782,0.179457,0.2963
7,18,0.806647,1.59323,0.183259,0.296619
7,19,0.819001,1.61774,0.187063,0.296443
7,20,0.822927,1.63057,0.190028,0.293074
7,21,0.801952,1.59334,0.187317,0.280605
7,22,0.732408,1.45869,0.173769,0.25232
7,23,0.615692,1.22306,0.147166,0.208684
7,24,0.471777,0.942629,0.116159,0.158321
7,25,0.341828,0.677044,0.0844208,0.115561
7,26,0.229582,0.458564,0.0614635,0.0752824
7,27,0.146475,0.294561,0.0411678,0.0519095
7,28,0.0919524,0.183327,0.0232112,0.0351296
7,29,0.0518467,0.108836,0.0129918,0.0183753
7,30,0.0351744,0.069759,0.0130938,0.0129131
7,31,0.0192617,0.0338917,0.0116702,0.00879117
7,32,0.0148778,0.0214572,0.00913494,0.00584412
7,33,0.00456443,0.0109366,0.00243131,0.00486324
7,34,0.0112196,0.0131735,0.00693912,0.00357678
7,35,0.00976639,0.00515217,0.0010999,0.000514074
8,0,0.360094,0.704249,0.0824666,0.294466
8,1,0.359766,0.709519,0.0834212,0.293514
8,2,0.363,0.722331,0.0849784,0.292495
8,3,0.373458,0.747174,0.0876279,0.291901
8,4,0.391623,0.789043,0.0920941,0.291116
8,5,0.422576,0.856307,0.0990981,0.29044
8,6,0.473146,0.964045,0.110668,0.289736
8,7,0.541829,1.10803,0.126167,0.289155
8,8,0.606639,1.24132,0.140389,0.288983
8,9,0.650646,1.32948,0.149719,0.289203
8,10,0.676085,1.379,0.155128,0.289566
8,11,0.693403,1.41098,0.158757,0.290071
8,12,0.70784,1.43792,0.162463,0.290465
8,13,0.729353,1.47662,0.167728,0.29124
8,14,0.754062,1.52098,0.173831,0.292134
8,15,0.776574,1.56039,0.17931,0.293066
8,16,0.793785,1.59048,0.183466,0.293755
8,17,0.81058,1.61452,0.186866,0.295071
8,18,0.826334,1.64251,0.19109,0.295635
8,19,0.840617,1.67199,0.195781,0.295559
8,20,0.852214,1.69895,0.20046,0.294269
8,21,0.849682,1.69642,0.201531,0.28901
8,22,0.810432,1.61994,0.193907,0.272187
8,23,0.715856,1.43081,0.172502,0.23767
8,24,0.579831,1.15788,0.141403,0.188345
8,25,0.435561,0.863509,0.108376,0.141924
8,26,0.305854,0.60448,0.0783025,0.0951825
8,27,0.200505,0.397646,0.0554387,0.0607063
8,28,0.12561,0.257846,0.0360567,0.0431147
8,29,0.0813162,0.147761,0.0225329,0.0302672
8,30,0.0531606,0.0887213,0.0170215,0.0136445
8,31,0.027208,0.0574717,0.0132749,0.0143442
8,32,0.01717,0.026948,0.0114294,0.00617668
8,33,0.0101776,0.018432,0.0112067,0.00434441
8,34,0.00474318,0.0125258,0.0039336,0.00926546
8,35,0.00635962,0.00494906,0.00882002,0.00544339
9,0,0.393868,0.783319,0.0887404,0.292495
9,1,0.399601,0.799955,0.0909017,0.291742
9,2,0.4081,0.822218,0.0935591,0.29097
9,3,0.421954,0.855234,0.0972418,0.290225
9,4,0.443789,0.90327,0.102614,0.289724
9,5,0.478079,0.977201,0.111053,0.289204
9,6,0.531118,1.0893,0.123744,0.28873
9,7,0.593987,1.22053,0.138486,0.288394
9,8,0.64715,1.32991,0.150787,0.28834
9,9,0.683295,1.40308,0.159194,0.288499
9,10,0.704438,1.44476,0.16407,0.288753
9,11,0.717489,1.46973,0.167078,0.289012
9,12,0.732166,1.4963,0.170895,0.289567
9,13,0.754108,1.53591,0.176471,0.290358
9,14,0.776364,1.5754,0.181911,0.291204
9,15,0.795884,1.61034,0.187088,0.291962
9,16,0.812904,1.63857,0.191171,0.29285
9,17,0.829404,1.66362,0.194794,0.293956
9,18,0.846818,1.69137,0.19884,0.294925
9,19,0.862542,1.72553,0.20444,0.294738
9,20,0.875669,1.75526,0.209338,0.29422
9,21,0.882334,1.76877,0.212007,0.292817
9,22,0.868727,1.74038,0.210048,0.284602
9,23,0.806518,1.61439,0.195816,0.260348
9,24,0.687275,1.37675,0.16855,0.219647
9,25,0.540307,1.07643,0.132606,0.170088
9,26,0.390617,0.778654,0.100426,0.125501
9,27,0.263309,0.524364,0.0662793,0.0823675
9,28,0.178894,0.351517,0.0466347,0.0532359
9,29,0.107169,0.207752,0.0272838,0.0348995
9,30,0.0642119,0.126678,0.0159059,0.0232212
9,31,0.0396386,0.0716999,0.016321,0.014535
9,32,0.0234153,0.0378415,0.0139466,0.00648103
9,33,0.0107579,0.021061,0.00769856,0.00725103
9,34,0.00635569,0.0115098,0.00495245,0.00571149
9,35,0.00471921,0.00948245,0.0087155,0.00225296
10,0,0.424828,0.85814,0.0957838,0.290483
10,1,0.433756,0.880584,0.0981039,0.289791
10,2,0.44909,0.915665,0.102109,0.289213
10,3,0.468769,0.96118,0.107328,0.288433
10,4,0.494794,1.01856,0.114049,0.287894
10,5,0.530168,1.09374,0.123072,0.287637
10,6,0.580982,1.19988,0.13573,0.287516
10,7,0.634897,1.31077,0.148566,0.287542
10,8,0.679098,1.40219,0.159771,0.287587
10,9,0.710002,1.46467,0.167293,0.287774
10,10,0.728274,1.50122,0.171944,0.287956
10,11,0.742204,1.52843,0.175786,0.288231
10,12,0.756792,1.55618,0.179841,0.288633
10,13,0.77568,1.59031,0.184804,0.289345
10,14,0.796557,1.62758,0.190248,0.290159
10,15,0.816466,1.66378,0.19564,0.290846
10,16,0.832455,1.69069,0.199614,0.291635
10,17,0.849536,1.7163,0.203469,0.292832
10,18,0.866692,1.74416,0.20772,0.293739
10,19,0.882563,1.77403,0.212457,0.294063
10,20,0.894682,1.7984,0.216353,0.294071
10,21,0.904642,1.81723,0.219528,0.293929
10,22,0.908257,1.82157,0.22142,0.290838
10,23,0.878792,1.76027,0.215365,0.277318
10,24,0.791428,1.58556,0.195133,0.245877
10,25,0.654998,1.30877,0.162852,0.202385
10,26,0.49389,0.991483,0.12445,0.149967
10,27,0.34556,0.693362,0.0923995,0.10699
10,28,0.23769,0.471249,0.0635745,0.0738333
10,29,0.146985,0.297946,0.0403628,0.0487421
10,30,0.0944708,0.178562,0.0228301,0.02545
10,31,0.0519685,0.103184,0.0189281,0.0172317
10,32,0.0333865,0.0619246,0.0106481,0.0104666
10,33,0.0234236,0.037095,0.0136241,0.0127362
10,34,0.0157846,0.0163535,0.00182845,0.0109439
10,35,0.00573295,0.0149499,0.00604112,0.000983743
11,0,0.458782,0.938688,0.103968,0.288631
11,1,0.470071,0.965599,0.106915,0.288055
11,2,0.488697,1.00862,0.111683,0.287307
11,3,0.510981,1.05836,0.117387,0.286724
11,4,0.536968,1.11562,0.123919,0.286153
11,5,0.572217,1.18922,0.133377,0.286254
11,6,0.618942,1.28667,0.145666,0.286324
11,7,0.665406,1.38235,0.157642,0.286514
11,8,0.704026,1.4609,0.167593,0.286796
11,9,0.731221,1.51547,0.174572,0.287076
11,10,0.750466,1.55407,0.179877,0.287305
11,11,0.766066,1.58451,0.184085,0.287558
11,12,0.779273,1.61185,0.188323,0.287724
11,13,0.795127,1.6408,0.192747,0.288339
11,14,0.816145,1.67832,0.198424,0.289191
11,15,0.835256,1.71407,0.203803,0.289704
11,16,0.853921,1.74348,0.208314,0.29091
11,17,0.872702,1.77394,0.213038,0.291959
11,18,0.890246,1.80317,0.217611,0.292805
11,19,0.904398,1.8257,0.22113,0.293533
11,20,0.917359,1.84657,0.224446,0.294134
11,21,0.930616,1.86896,0.228121,0.294545
11,22,0.941338,1.8869,0.231484,0.293871
11,23,0.934823,1.87173,0.231173,0.28791
11,24,0.882657,1.76669,0.219871,0.267895
11,25,0.76971,1.54141,0.193814,0.231794
11,26,0.612898,1.2303,0.156035,0.182426
11,27,0.446896,0.901551,0.114167,0.136087
11,28,0.309874,0.625877,0.0798384,0.0934882
11,29,0.203211,0.403945,0.0543119,0.0590532
11,30,0.124032,0.252834,0.0354402,0.0372537
11,31,0.0803118,0.147352,0.0202174,0.0268047
11,32,0.0400506,0.0896963,0.0172694,0.0182445
11,33,0.0296857,0.0499487,0.00869645,0.00824176
11,34,0.0150961,0.0301385,0.00740189,0.00846758
11,35,0.0120002,0.0168151,0.00614431,0.0107454
12,0,0.496993,1.02927,0.113715,0.286737
12,1,0.508789,1.05738,0.11668,0.286105
12,2,0.524977,1.09514,0.120784,0.285386
12,3,0.546861,1.14084,0.126345,0.285384
12,4,0.573641,1.1973,0.133284,0.285314
12,5,0.606841,1.26767,0.142308,0.285259
12,6,0.648596,1.35593,0.153897,0.285271
12,7,0.688917,1.43951,0.164964,0.285497
12,8,0.723996,1.51038,0.174546,0.285943
12,9,0.752267,1.56759,0.182463,0.286288
12,10,0.771916,1.60702,0.188001,0.286545
12,11,0.785287,1.63294,0.191718,0.286821
12,12,0.7967,1.65593,0.195152,0.28697
12,13,0.811446,1.68358,0.199634,0.287551
12,14,0.83499,1.7262,0.206334,0.288513
12,15,0.858363,1.76744,0.212708,0.289499
12,16,0.878827,1.80201,0.217995,0.290482
12,17,0.897507,1.83424,0.223161,0.291314
12,18,0.913677,1.86088,0.227311,0.292076
12,19,0.927958,1.88123,0.230573,0.293079
12,20,0.943494,1.90243,0.233894,0.294193
12,21,0.957535,1.92192,0.236925,0.295116
12,22,0.969724,1.94183,0.240407,0.295449
12,23,0.976226,1.95168,0.242858,0.293704
12,24,0.952308,1.90557,0.238394,0.283651
12,25,0.872562,1.74922,0.220829,0.258084
12,26,0.733767,1.47309,0.187768,0.214536
12,27,0.562219,1.1325,0.143796,0.164847
12,28,0.400123,0.806509,0.108394,0.116297
12,29,0.270382,0.533553,0.0748278,0.0751496
12,30,0.170139,0.34487,0.0445523,0.0472544
12,31,0.105929,0.205952,0.0299783,0.0301407
12,32,0.0593996,0.121099,0.0219445,0.0247688
12,33,0.0383411,0.069456,0.0170584,0.0113801
12,34,0.0179809,0.0374978,0.0103949,0.00947612
12,35,0.0111508,0.022491,0.00361572,0.00611078
13,0,0.532525,1.11306,0.122907,0.285105
13,1,0.541713,1.13442,0.125213,0.284705
13,2,0.555153,1.16399,0.128617,0.284431
13,3,0.57668,1.20839,0.134103,0.284534
13,4,0.603208,1.26266,0.140668,0.284685
13,5,0.632434,1.32644,0.149341,0.28451
13,6,0.66851,1.40343,0.159635,0.284471
13,7,0.704097,1.47803,0.169922,0.284666
13,8,0.740064,1.55145,0.180598,0.285207
13,9,0.770982,1.61452,0.189642,0.28559
13,10,0.788968,1.65061,0.194762,0.285828
13,11,0.800807,1.67145,0.197816,0.286348
13,12,0.810657,1.69229,0.201149,0.286428
13,13,0.829648,1.72937,0.207241,0.287054
13,14,0.859122,1.78592,0.216384,0.287982
13,15,0.886616,1.83638,0.2244,0.288967
13,16,0.906651,1.87054,0.229738,0.289872
13,17,0.923732,1.89877,0.234199,0.29069
13,18,0.938016,1.92071,0.237646,0.291499
13,19,0.951056,1.93719,0.240224,0.292577
13,20,0.965411,1.95269,0.242571,0.293987
13,21,0.978509,1.96542,0.244417,0.295382
13,22,0.990346,1.984,0.247596,0.295937
13,23,1.00277,2.0005,0.250459,0.296367
13,24,0.996622,1.99467,0.251149,0.29169
13,25,0.95313,1.91253,0.242078,0.27631
13,26,0.84712,1.70215,0.216863,0.24385
13,27,0.683694,1.37791,0.176715,0.194394
13,28,0.509539,1.02287,0.1319,0.146097
13,29,0.342793,0.694734,0.0925891,0.102005
13,30,0.221259,0.452785,0.0576836,0.0665087
13,31,0.138634,0.271204,0.0413323,0.0449139
13,32,0.0826052,0.161851,0.0228414,0.0246887
13,33,0.0497326,0.0904351,0.0205337,0.017969
13,34,0.022621,0.0471584,0.00893076,0.011323
13,35,0.0114807,0.0281566,0.00893844,0.0035816
14,0,0.560577,1.17943,0.13058,0.283925
14,1,0.567749,1.19582,0.13238,0.283658
14,2,0.579203,1.22075,0.135305,0.283476
14,3,0.598784,1.25962,0.140345,0.283845
14,4,0.623458,1.31085,0.146863,0.283953
14,5,0.651189,1.37101,0.155012,0.28385
14,6,0.683476,1.43903,0.164539,0.284062
14,7,0.718487,1.51322,0.17535,0.284326
14,8,0.756438,1.59285,0.187079,0.284691
14,9,0.786324,1.65402,0.195956,0.28506
14,10,0.802678,1.6859,0.200431,0.285344
14,11,0.815951,1.70705,0.203586,0.286223
14,12,0.8299,1.73904,0.209052,0.286274
14,13,0.856144,1.79426,0.218238,0.286719
14,14,0.890348,1.86283,0.229459,0.287476
14,15,0.917919,1.91491,0.237831,0.288267
14,16,0.934657,1.94206,0.242075,0.289106
14,17,0.947363,1.95894,0.244614,0.290032
14,18,0.958673,1.97396,0.246841,0.290795
14,19,0.97013,1.98646,0.248851,0.291947
14,20,0.982845,1.99927,0.250835,0.293292
14,21,0.995155,2.0099,0.252397,0.294704
14,22,1.0061,2.02489,0.254927,0.295459
14,23,1.0183,2.04358,0.258204,0.295948
14,24,1.02556,2.05772,0.261215,0.294827
14,25,1.01,2.03003,0.258844,0.28801
14,26,0.940977,1.89522,0.243142,0.266822
14,27,0.800657,1.61612,0.207923,0.224933
14,28,0.619938,1.25325,0.161519,0.176176
14,29,0.435048,0.879976,0.114121,0.121739
14,30,0.287681,0.584916,0.0765468,0.0815295
14,31,0.177179,0.359082,0.046804,0.0551321
14,32,0.105105,0.209319,0.0323601,0.035109
14,33,0.0643303,0.124308,0.0212378,0.0169845
14,34,0.0376229,0.0637733,0.016327,0.0174527
14,35,0.0170269,0.0405443,0.0136121,0.0113782
15,0,0.584746,1.2357,0.137468,0.283233
15,1,0.590454,1.24801,0.138858,0.283096
15,2,0.600123,1.26789,0.141326,0.283131
15,3,0.617102,1.30242,0.14588,0.283359
15,4,0.640869,1.35224,0.152569,0.283505
15,5,0.669594,1.41289,0.160874,0.283655
15,6,0.701504,1.4815,0.170749,0.283783
15,7,0.739604,1.56556,0.183662,0.2839
15,8,0.778959,1.65104,0.196643,0.284088
15,9,0.806645,1.70878,0.205301,0.284436
15,10,0.822864,1.74009,0.20992,0.284883
15,11,0.838373,1.77083,0.214828,0.285369
15,12,0.860611,1.819,0.222893,0.285708
15,13,0.891233,1.88336,0.233595,0.286205
15,14,0.922187,1.94394,0.243436,0.286904
15,15,0.942679,1.97936,0.248919,0.287579
15,16,0.953923,1.99319,0.250951,0.288487
15,17,0.963089,2.00269,0.252383,0.289428
