x,y,beta,gamma,rx,ry
1,17,0.0096,0.008,0.0053,0.0088
1,18,0.0044,0.0012,0.0069,0
1,19,0.0026,0.0005,0.0004,0.0068
1,20,0.0011,0.0087,0.006,0.0042
1,21,0.0053,0.0098,0.0072,0.0033
1,22,0.0001,0.0028,0.0053,0.0035
1,23,0.0047,0.0053,0.0013,0.0041
1,24,0.0032,0.0005,0.0038,0.0027
1,25,0.0083,0.009,0.0015,0.0028
1,26,0.0003,0.0084,0.0027,0.0029
1,27,0.0087,0.0031,0.0095,0
1,28,0.0019,0.0056,0.004,0.007
1,29,0.0053,0.0013,0.0005,0.0052
1,30,0.0039,0.0056,0.0087,0.0087
1,31,0.001,0.0098,0.0027,0.004
1,32,0.0005,0.0063,0.0066,0.0088
1,33,0.0054,0.0081,0.0016,0.0055
1,34,0.0066,0.0043,0.0082,0.0055
1,35,0.0072,0.0078,0.0053,0.009
1,36,0.0035,0.0093,0.0059,0.0088
1,37,0.0008,0.0062,0.0042,0.0047
1,38,0.0019,0.0028,0.0033,0.003
1,39,0.0026,0.0058,0.0068,0.0029
1,40,0.0021,0.0035,0.0016,0.0075
1,41,0.0017,0.0032,0.003,0.0082
1,42,0.0075,0.0013,0.0036,0.0047
1,43,0.0092,0.0089,0.0038,0.0026
1,44,0.0083,0.0097,0.0016,0.0089
1,45,0.0061,0.0056,0.0036,0.008
1,46,0.0082,0.0067,0.0009,0.0009
1,47,0.0027,0.0076,0.0038,0.0048
1,48,0.0012,0.0053,0.0022,0.0028
1,49,0.0085,0.0052,0.0009,0.006
1,50,0.0066,0.0045,0.0008,0.0057
1,51,0.0033,0.0046,0.0083,0.0015
1,52,0.0044,0.0097,0.0006,0.0004
1,53,0.0054,0.004,0.0083,0.0036
1,54,0.0008,0.0092,0.0043,0.0033
1,55,0.0069,0.0082,0.0079,0.008
1,56,0.0034,0.0003,0.0007,0.002
1,57,0.0053,0.0016,0.008,0.0018
1,58,0.0059,0.0088,0.0075,0.009
1,59,0.0033,0.006,0.0006,0.0078
1,60,0.0058,0.001,0.008,0.0012
1,61,0.005,0.0064,0.0048,0.0057
1,62,0.0056,0.0091,0.009,0.0026
1,63,0.0072,0.0069,0.0005,0.0007
1,64,0.0072,0.0012,0.0028,0.0024
1,65,0.0026,0.0007,0.0043,0.0085
1,66,0.0096,0.0019,0.0074,0.003
1,67,0.0077,0.0081,0.0007,0.0037
1,68,0.0089,0.0086,0.0049,0.0041
1,69,0.0051,0.0095,0.0096,0.0008
1,70,0.0087,0.0085,0.0033,0.0059
1,71,0.0055,0.0038,0.0066,0.0028
2,0,0.0049,0.0092,0.0051,0.0075
2,1,0.0098,0.0094,0.006,0.0095
2,2,0.0012,0.0035,0.0024,0.009
2,3,0.0015,0.003,0.0026,0.0006
2,4,0.0015,0.0073,0.0045,0.0066
2,5,0.0069,0.0042,0.0073,0.0055
2,6,0.0028,0.0005,0.0015,0.0084
2,7,0.0043,0.008,0.0011,0.009
2,8,0.0071,0.006,0.0067,0.007
2,9,0.0055,0.0026,0.0064,0.0068
2,10,0.0061,0.0087,0.0057,0.0077
2,11,0.0018,0.0083,0.0081,0.0031
2,12,0.0055,0.0027,0.0097,0.0025
2,13,0.0067,0.0069,0.0078,0.0093
2,14,0.0074,0.0092,0.0076,0.0017
2,15,0.0071,0.0088,0.0008,0.0043
2,16,0.0047,0.0075,0.0013,0.0004
2,17,0.0002,0.0077,0.007,0.0062
2,18,0.0065,0.0026,0.0038,0.0081
2,19,0.0008,0.002,0.0013,0.0063
2,20,0.0045,0.001,0.0086,0.0013
2,21,0.0079,0.0065,0.0007,0.0053
2,22,0.0058,0.0084,0.007,0.0028
2,23,0.0071,0.0078,0.0072,0.0019
2,24,0.0053,0.0085,0.0021,0.0053
2,25,0.0061,0.0089,0.0014,0.0026
2,26,0.0016,0.0052,0.0008,0.0024
2,27,0.007,0.002,0.0087,0.0016
2,28,0.003,0.0074,0.0027,0.0008
2,29,0.0039,0.0033,0.0059,0.0095
2,30,0.0016,0.003,0.0025,0.0087
2,31,0.0008,0.0097,0.0005,0.0059
2,32,0.0081,0.0025,0.0011,0.0043
2,33,0.0015,0.0026,0.0067,0.0032
2,34,0.0076,0.0076,0.0054,0.0048
2,35,0.0094,0.0043,0.0062,0.0023
2,36,0.0016,0.009,0.0031,0.0055
2,37,0.0024,0.0089,0.0052,0.004
2,38,0.0018,0.0075,0.0026,0.0026
2,39,0.0073,0.0029,0.0083,0.0053
2,40,0.0052,0.0093,0.0094,0.0068
2,41,0.0018,0.0063,0.0098,0.0094
2,42,0.0038,0.0053,0.0041,0.0033
2,43,0.0094,0.0003,0.0056,0.0012
2,44,0.0091,0.0085,0.0065,0.0014
2,45,0.0075,0.0016,0.0052,0.0094
2,46,0.0091,0.0076,0.0019,0.0063
2,47,0.0006,0.0002,0.0015,0.0057
2,48,0.0095,0.0011,0.0026,0.0014
2,49,0.0072,0.0023,0.0007,0.0011
2,50,0.0074,0.0047,0.0042,0.007
2,51,0.0048,0.0098,0.008,0.004
2,52,0.0082,0.0044,0.0054,0.0059
2,53,0.0061,0.0007,0.0052,0.0051
2,54,0.0081,0.0071,0.0016,0.0085
2,55,0.0071,0.0031,0.0043,0.0067
2,56,0.004,0.0069,0.0079,0.0013
2,57,0.009,0.0085,0.0022,0.0066
2,58,0.0033,0.0064,0.0037,0.0081
2,59,0.0061,0.0016,0.002,0.0045
2,60,0.006,0.0074,0.0003,0.002
2,61,0.0079,0.0055,0.0072,0.0061
2,62,0.0025,0.0086,0.0047,0.0097
2,63,0.0016,0.0089,0.0063,0.0057
2,64,0.0059,0.0042,0.0068,0.0049
2,65,0.0028,0.0089,0.0016,0.0059
2,66,0.0054,0.0053,0.0039,0.0015
2,67,0.0067,0.0059,0.006,0.0028
2,68,0.0032,0.0061,0.0049,0.0012
2,69,0.0015,0.002,0.0071,0.0038
2,70,0.0007,0.0017,0.0034,0.0023
2,71,0.0007,0.0098,0.0078,0.0065
3,0,0.0039,0.0046,0.0015,0.0067
3,1,0.0036,0.0029,0.0025,0.0088
3,2,0.008,0.0064,0.0004,0.0048
3,3,0.0024,0.0062,0.0076,0.0056
3,4,0.0024,0.0024,0.0066,0.0037
3,5,0.0042,0.0036,0.0076,0.0049
3,6,0.0051,0.0011,0.0071,0.0057
3,7,0.0008,0.0048,0.0023,0.0047
3,8,0.0092,0.0036,0.0015,0.0029
3,9,0.0065,0.004,0.0017,0.0046
3,10,0.0003,0.0021,0.0092,0.0027
3,11,0.0082,0.0067,0.0081,0.0005
3,12,0.0092,0.0046,0.0043,0.0033
3,13,0.008,0.002,0.0081,0.0033
3,14,0.0031,0.0051,0.009,0.0038
3,15,0,0.0012,0.0085,0.0093
3,16,0.0046,0.0002,0.0021,0.001
3,17,0.004,0.0038,0.0056,0.0044
3,18,0.0058,0.0047,0.0069,0.0041
3,19,0.0015,0.005,0.0046,0.0006
3,20,0.0096,0.0087,0.004,0.0078
3,21,0.0008,0.0022,0.0012,0.0038
3,22,0.0073,0.0001,0.0076,0.0071
3,23,0.0013,0.006,0.0063,0.0059
3,24,0.006,0.0083,0.0067,0.0002
3,25,0.0022,0.0024,0.0044,0.0078
3,26,0.0069,0.0012,0.002,0.0084
3,27,0.0062,0.0065,0.0091,0.006
3,28,0.0053,0.003,0.0037,0.006
3,29,0.0052,0.0047,0.0096,0.0024
3,30,0.0048,0.0071,0.0093,0.0059
3,31,0.0032,0.0058,0.0017,0.0091
3,32,0.0042,0.0084,0.0091,0.0062
3,33,0.0007,0.0036,0.0042,0.0076
3,34,0.0046,0.006,0.0061,0.001
3,35,0.0024,0.0051,0.0068,0.0078
3,36,0.0081,0.0006,0.0037,0.0032
3,37,0.0051,0.0032,0.0056,0
3,38,0.0004,0.0051,0.0057,0.0034
3,39,0.0008,0.0074,0.0026,0.0048
3,40,0.0059,0.0018,0.0011,0.0064
3,41,0.0052,0.0051,0.0041,0
3,42,0.0011,0.0001,0.0008,0.0035
3,43,0.0051,0.0074,0.0012,0.0033
3,44,0.0078,0.0047,0.0066,0.003
3,45,0.0079,0.0021,0.003,0.0081
3,46,0.007,0.0087,0.0015,0.0078
3,47,0.006,0.0041,0.0025,0.002
3,48,0.0058,0.0037,0.0084,0.0009
3,49,0.0086,0.0024,0.0007,0.0095
3,50,0.0023,0.0015,0.0032,0.0074
3,51,0.0087,0.0042,0.0009,0.0066
3,52,0.009,0.0073,0.0096,0.007
3,53,0.0092,0.0027,0.0051,0.0064
3,54,0.0013,0.0066,0.0041,0.0073
3,55,0.0006,0.0067,0.0091,0.0064
3,56,0.0003,0.0074,0.0072,0.0087
3,57,0.0096,0.0079,0.0084,0.0021
3,58,0.0093,0.0015,0.0095,0.0081
3,59,0.0057,0.0003,0.0049,0.0046
3,60,0.0074,0.0046,0.0016,0.0068
3,61,0.0072,0.0067,0.0031,0.0083
3,62,0.0034,0.0072,0.0056,0.004
3,63,0.0038,0.0048,0.0004,0.0041
3,64,0.0022,0.0076,0.0028,0.0019
3,65,0.0056,0.0013,0.0038,0.0048
3,66,0.0026,0.0035,0.0029,0.0083
3,67,0.0036,0.0078,0.0031,0.0012
3,68,0.0023,0.0045,0.008,0.0093
3,69,0.0013,0.001,0.0076,0.0047
3,70,0.008,0.0033,0.0087,0.002
3,71,0.0079,0.0089,0.0059,0.0002
4,0,0.0066,0.0087,0.002,0.0022
4,1,0.0001,0.0058,0.007,0.0025
4,2,0.0091,0,0.001,0.0029
4,3,0.0076,0.0039,0.0041,0.0098
4,4,0.0084,0.002,0.0092,0.0095
4,5,0.003,0.0069,0.0043,0.0009
4,6,0.0001,0.0029,0.0029,0.0081
4,7,0.002,0.0089,0.0081,0.0084
4,8,0.0075,0.0002,0.0007,0.0075
4,9,0.0059,0.0078,0.0001,0.0051
4,10,0.0076,0.0011,0.0078,0.0054
4,11,0.0048,0.002,0.0051,0.0031
4,12,0.0038,0.0044,0.0027,0.0066
4,13,0.0013,0.0068,0.0076,0.0014
4,14,0.0098,0.0006,0.0095,0.0017
4,15,0.0093,0.0076,0.0002,0.007
4,16,0.0078,0.001,0.0046,0.0038
4,17,0.0086,0.0047,0.0088,0.0061
4,18,0.0057,0.0067,0.0014,0.0004
4,19,0.0086,0.0065,0.0034,0.0025
4,20,0.0009,0.0061,0.009,0.0022
4,21,0.0031,0.0067,0.0034,0.0028
4,22,0.0071,0.0029,0.0043,0.0064
4,23,0.0006,0.0045,0.0035,0.0084
4,24,0.0053,0.0079,0.0022,0.0038
4,25,0.0025,0.0009,0.0001,0.008
4,26,0.0076,0.0015,0.0085,0.0063
4,27,0.0079,0.002,0.0087,0.0088
4,28,0.0079,0.0078,0.0009,0.0009
4,29,0.0044,0.0043,0.0035,0.0014
4,30,0.0072,0.0078,0.0078,0.0078
4,31,0.0023,0.0012,0.0062,0.0074
4,32,0.0089,0.0082,0.0014,0.0016
4,33,0.0091,0.0013,0.0094,0.0066
4,34,0.0026,0.008,0.0029,0.0006
4,35,0.0098,0.0015,0.0092,0.0077
4,36,0.0091,0.0002,0.0086,0.0036
4,37,0.0046,0.0021,0.005,0.0017
4,38,0,0.0028,0.0094,0.0021
4,39,0.004,0.0055,0.0096,0.0031
4,40,0.0036,0.0009,0.0045,0.0026
4,41,0.002,0.004,0.0092,0.0046
4,42,0.002,0.002,0.0051,0.0019
4,43,0.0035,0.0042,0.0094,0.0027
4,44,0.0045,0.0082,0.0061,0.0089
4,45,0.0002,0.0011,0.0005,0
4,46,0.0039,0,0.0022,0.0079
4,47,0.0053,0.0017,0.0009,0.0089
4,48,0.0024,0.0054,0.0016,0.0044
4,49,0.0095,0.001,0.0088,0.0014
4,50,0.0028,0.004,0.0033,0.0064
4,51,0.0081,0.0027,0.0089,0.0027
4,52,0.0008,0.0052,0.0015,0.001
4,53,0.0063,0.002,0.001,0.0001
4,54,0.0019,0.0032,0.008,0.0072
4,55,0.0047,0.0088,0.0063,0.0071
4,56,0.0043,0.0079,0.0016,0.0037
4,57,0.0087,0.0006,0.0051,0.0017
4,58,0.0044,0.0083,0.0079,0.0026
4,59,0.0011,0.0067,0.0051,0.0019
4,60,0.002,0.0066,0.0029,0.0081
4,61,0.0085,0.0037,0.0082,0.0005
4,62,0.007,0.0062,0.0077,0.0018
4,63,0.0051,0.0041,0.0088,0.0092
4,64,0.002,0.0005,0.0029,0.0006
4,65,0.0009,0.008,0.0023,0.0052
4,66,0.0062,0.0001,0.0078,0.0071
4,67,0.0069,0.0029,0.0088,0.0087
4,68,0.0095,0.0016,0.0068,0.0081
4,69,0.0054,0.0049,0.0084,0.0025
4,70,0.0012,0.0063,0.0041,0.0061
4,71,0.0003,0.003,0.0053,0.0021
5,0,0.0034,0.0082,0.0028,0.0043
5,1,0.0061,0.0049,0.0095,0.0025
5,2,0.0051,0.0073,0.0094,0.0019
5,3,0.0001,0.0084,0.0007,0.0096
5,4,0.0001,0.0075,0.0077,0.0055
5,5,0.0026,0.0062,0.0078,0.0036
5,6,0.0024,0.0019,0.0096,0.0028
5,7,0.0047,0.005,0.0049,0.0081
5,8,0.0033,0.0075,0.0024,0.0094
5,9,0.0026,0.0018,0.0018,0.0077
5,10,0.0089,0.0012,0.0094,0.009
5,11,0.0096,0.0002,0.0086,0.0095
5,12,0.0076,0.0064,0.0052,0.0003
5,13,0.0025,0.0029,0.0037,0.0048
5,14,0.0048,0.0034,0.0076,0.0096
5,15,0.0084,0.0024,0.0078,0.0018
5,16,0.0001,0.0001,0.0012,0.0025
5,17,0.002,0.0028,0.0001,0.001
5,18,0.004,0.0095,0.0002,0.0035
5,19,0.0097,0.0088,0.0032,0.0074
5,20,0.0051,0.0082,0.0075,0.0074
5,21,0.0012,0.0014,0.0023,0.0061
5,22,0.0048,0.0097,0.0058,0.0034
5,23,0.0021,0.0035,0.005,0.002
5,24,0.0037,0.006,0.0045,0.0055
5,25,0.0087,0.0046,0.0065,0.0026
5,26,0.0042,0.0065,0.0062,0.0038
5,27,0.0052,0.0094,0.0012,0.0004
5,28,0.0077,0.0087,0.0079,0.0089
5,29,0,0.0001,0.0049,0.0049
5,30,0,0.0006,0.0081,0.0021
5,31,0.004,0.003,0.0041,0.0075
5,32,0.0089,0.0086,0.0031,0.0077
5,33,0.0031,0.0094,0.0004,0.0073
5,34,0.0061,0.0064,0.001,0.0014
5,35,0.0059,0.0022,0.0017,0.0035
5,36,0.0009,0.0094,0.0024,0.0009
5,37,0.0095,0.0071,0.0056,0.0095
5,38,0.0078,0.0036,0.0017,0.0019
5,39,0.0065,0.0056,0.0094,0.0055
5,40,0.0043,0.0024,0.0031,0.0072
5,41,0.0019,0.0033,0.0046,0.0078
5,42,0.0098,0.0055,0.0091,0.0056
5,43,0.0077,0.0009,0.009,0.0084
5,44,0.0002,0.0015,0.0092,0.0097
5,45,0.0084,0.0049,0.0094,0.0063
5,46,0.0084,0.001,0.008,0.005
5,47,0.0067,0.0073,0.0004,0.0009
5,48,0.0097,0.0033,0.0082,0.0016
5,49,0.0066,0.0027,0.0094,0.0063
5,50,0.008,0.0084,0.0019,0.0057
5,51,0.0091,0.001,0.0042,0.0093
5,52,0.0023,0.0035,0.0092,0.0008
5,53,0.0083,0.0085,0.007,0.0068
5,54,0.0093,0.0051,0.0017,0.0061
5,55,0.0026,0.0019,0.0069,0.0022
5,56,0.0052,0.005,0.0038,0.0017
5,57,0.0075,0.0032,0.0081,0.0057
5,58,0.0017,0.0098,0.0015,0.001
5,59,0.0009,0.0057,0.0004,0.0032
5,60,0.0091,0.0094,0.0038,0.0075
5,61,0.008,0.0009,0.0044,0.0075
5,62,0.0061,0.0059,0.0035,0.0085
5,63,0.0078,0.0003,0.0008,0.0031
5,64,0.0051,0.0045,0.0046,0.0028
5,65,0.0077,0.0026,0.0085,0.0092
5,66,0.0025,0.0098,0.0003,0.0034
5,67,0.0054,0.0006,0.0064,0.0046
5,68,0.0098,0.0004,0.0022,0.008
5,69,0.0011,0.0064,0.0054,0.0072
5,70,0.0024,0.0087,0.0056,0.0003
5,71,0.0089,0.0063,0.0032,0.0041
6,0,0.0009,0.0079,0.0069,0.0084
6,1,0.0004,0.0053,0.0077,0.003
6,2,0.0052,0.0081,0.0062,0.0006
6,3,0.0085,0.0028,0.0052,0.0084
6,4,0.003,0.0075,0.0063,0.0041
6,5,0.0038,0.0016,0.0013,0.0061
6,6,0.0005,0.0067,0.0062,0.0092
6,7,0.0031,0.0095,0.0034,0.004
6,8,0.0073,0.0003,0.0025,0.0077
6,9,0.0056,0.0004,0.0006,0.0008
6,10,0.0083,0.0069,0.0014,0.0067
6,11,0.0097,0.0064,0.0052,0.0026
6,12,0.0038,0.0017,0.0065,0.0077
6,13,0.0031,0.0078,0.0039,0.0034
6,14,0.0047,0.0002,0.0027,0.0076
6,15,0.0095,0.0062,0.0016,0.0067
6,16,0.0065,0.0039,0.0046,0.002
6,17,0.0041,0.0052,0.0026,0.0025
6,18,0.002,0.0038,0.0092,0.0018
6,19,0.0004,0.0044,0.0042,0.004
6,20,0.0059,0.0009,0.0018,0.009
6,21,0.0085,0.0055,0.0026,0.0031
6,22,0.0058,0.0053,0.0009,0.0052
6,23,0.0014,0.0025,0.0021,0.0077
6,24,0.0064,0.0065,0.0096,0.0007
6,25,0.0016,0.0023,0.003,0.0037
6,26,0.006,0.0022,0.0055,0.0062
6,27,0.0066,0.0096,0.0003,0.0024
6,28,0.0006,0.002,0.0015,0.0091
6,29,0.0075,0.0039,0.0024,0.0032
6,30,0.0093,0.0031,0.0085,0.0006
6,31,0.0056,0.0007,0.0084,0.0019
6,32,0.0072,0.0081,0.0024,0.0088
6,33,0.0003,0.0055,0.0026,0.0061
6,34,0.0075,0.008,0.0024,0.0042
6,35,0.0077,0.0026,0.0064,0.0081
6,36,0.0046,0.0079,0.0073,0.0022
6,37,0.002,0.0095,0.0055,0.0012
6,38,0.0027,0.0041,0.0018,0.0081
6,39,0.0046,0.0001,0,0.0017
6,40,0.008,0.0024,0.0004,0.0084
6,41,0.0077,0.0029,0.0046,0.0053
6,42,0.0008,0.0069,0.0093,0.0085
6,43,0.0095,0.0058,0.0065,0.0042
6,44,0.0039,0.0039,0.0062,0.0057
6,45,0.0034,0.0018,0.0067,0.0061
6,46,0.0057,0.0085,0.0042,0.0002
6,47,0.0085,0.0042,0.0019,0.0066
6,48,0.0066,0.0022,0.0049,0.0045
6,49,0.0051,0.0094,0.0098,0.0057
6,50,0.0064,0.0091,0.0041,0.0058
6,51,0.005,0.0007,0.0001,0.0087
6,52,0.0044,0.0063,0.0043,0.0078
6,53,0.008,0.0011,0.0039,0.0038
6,54,0.0095,0.0081,0.0039,0.0081
6,55,0.0024,0.0056,0.0048,0.0088
6,56,0.0078,0.0098,0.0032,0.0028
6,57,0.0093,0.003,0.0085,0.0056
6,58,0.0022,0.0027,0.0015,0.0072
6,59,0.0034,0.0016,0.0059,0.0079
6,60,0.0077,0.0003,0.0056,0.0058
6,61,0.0015,0.0095,0.0095,0.0011
6,62,0.0075,0.0033,0.0092,0.0097
6,63,0.0089,0.0039,0.0087,0.0069
6,64,0.0038,0.002,0.0095,0.003
6,65,0.0048,0.008,0.0086,0.007
6,66,0.0008,0.0002,0.0042,0.0041
6,67,0.0016,0.0002,0.0019,0.0092
6,68,0.0005,0.0073,0.0049,0.0018
6,69,0.007,0.0043,0.0029,0.0046
6,70,0.0076,0.002,0.0045,0.0067
6,71,0.006,0.0031,0.0035,0.0096
7,0,0.0049,0.0029,0.0028,0.0098
7,1,0.001,0.0013,0.0067,0.0017
7,2,0.0014,0.001,0.0056,0.0028
7,3,0.001,0.0075,0.0021,0.0014
7,4,0.0049,0.0069,0.0032,0.0018
7,5,0.0013,0.0062,0.0065,0.009
7,6,0.008,0.0009,0.0056,0.0041
7,7,0.004,0.0089,0.0037,0.0089
7,8,0.0019,0.0063,0.0086,0.003
7,9,0.0076,0.0055,0.0045,0.009
7,10,0.0065,0.0002,0.0018,0.0074
7,11,0.0075,0.0039,0.0088,0.0025
7,12,0.0009,0.0021,0.0042,0.0021
7,13,0.0081,0.0006,0.0012,0.0063
7,14,0.0015,0.0066,0.0003,0.0055
7,15,0.0056,0.004,0.0043,0.0073
7,16,0.0004,0.0031,0.0002,0.0081
7,17,0.0084,0.0047,0.007,0.0048
7,18,0.0049,0.0088,0.0023,0.0025
7,19,0.0027,0.0012,0.0049,0.0034
7,20,0.0032,0.0091,0.0055,0.0014
7,21,0.0097,0.0065,0.0075,0.0013
7,22,0.0032,0.0079,0.0066,0.0086
7,23,0.002,0.0008,0.0061,0.0023
7,24,0.0037,0.0063,0.0003,0.0022
7,25,0.0012,0.0073,0.0071,0.0059
7,26,0.0061,0.0092,0.0085,0.0086
7,27,0.0004,0.0033,0.0021,0.0036
7,28,0.0025,0.0077,0.0048,0.0021
7,29,0.0043,0.0025,0.0032,0.0074
7,30,0.0003,0.0098,0.0061,0.0023
7,31,0.0005,0.0023,0.0044,0.0041
7,32,0.0085,0.0047,0.0063,0.0097
7,33,0.002,0.0033,0.0057,0.0079
7,34,0.0027,0.0041,0.0066,0.0031
7,35,0.0074,0.0085,0.0065,0.0097
7,36,0.0063,0.0014,0.0019,0.0006
7,37,0.0037,0.0051,0.0078,0.004
7,38,0.0048,0.004,0.0062,0.0054
7,39,0.0062,0.0007,0.0093,0.0048
7,40,0.0055,0.0057,0.0044,0.0075
7,41,0.0089,0,0.0055,0.0015
7,42,0.0042,0.002,0.0046,0.0015
7,43,0.0006,0.001,0.0014,0.0068
7,44,0.0022,0.0033,0.0072,0.006
7,45,0.0083,0.0051,0.0001,0.0032
7,46,0.0091,0.0061,0.0084,0.0054
7,47,0.0069,0.0078,0.0001,0.0023
7,48,0.0035,0.0045,0.0096,0.0025
7,49,0.0046,0.005,0.004,0.0086
7,50,0.007,0.0084,0.0002,0.0074
7,51,0.0092,0.0016,0.0043,0.0015
7,52,0.0048,0.0016,0.0075,0.003
7,53,0.0067,0.0075,0.006,0.0058
7,54,0.0037,0.0046,0.0011,0.0007
7,55,0.0023,0.0013,0.003,0.0056
7,56,0.0058,0.0027,0.0081,0.0003
7,57,0.0077,0.002,0.0089,0.0046
7,58,0.0003,0.0092,0.0022,0.0095
7,59,0.0007,0.0065,0.0012,0.0053
7,60,0.008,0.0085,0.0083,0.0046
7,61,0.0061,0.0045,0.0005,0
7,62,0.0089,0.0015,0.0005,0.0011
7,63,0.0028,0.0034,0.0068,0.0084
7,64,0.0059,0.0048,0.0086,0.0036
7,65,0.0067,0.0076,0.0082,0.007
7,66,0.0067,0.0003,0.0065,0.0073
7,67,0.0067,0.0075,0.0027,0.0048
7,68,0.0061,0.001,0.0092,0.0024
7,69,0.0053,0.0096,0.0022,0.0041
7,70,0.0012,0.0027,0.0052,0.0038
7,71,0.0059,0.0019,0.0021,0.002
8,0,0.00680003,0.000800073,0.00560001,0.00340001
8,1,0.00850004,0.00370009,0.000500012,0.00510001
8,2,0.00410005,0.0068001,0.00250001,0.000900012
8,3,0.00440006,0.00530012,0.00550002,0.000500014
8,4,0.00610007,0.00480014,0.00270002,0.00150002
8,5,0.00450007,0.00490015,0.00540002,0.00550002
8,6,0.00740008,0.000700168,0.00930002,0.00330002
8,7,0.00250009,0.00160018,0.00530002,0.00930002
8,8,0.00240009,0.000800187,0.00280003,0.000800022
8,9,0.00450009,0.00310019,0.00600003,0.00840002
8,10,0.00980009,0.00830019,0.00930003,0.00430002
8,11,0.00370009,0.00470019,0.00460003,0.00960002
8,12,0.00960009,0.00730018,0.00100002,0.00400002
8,13,0.00210008,0.00640017,0.00960002,0.00940002
